Choice_ID,IDX,block,mode,choice,gender,age,undergrad,r_type,PM_exp,access,IVT,Bus_cost,PM_cost,DRT_cost,DRT_IVT_max
398,67,3,Bus,4,2,23,1,1,1,5,15,1200,0,0,0
399,67,3,Bus,1,2,23,1,1,1,5,5,1200,0,0,0
400,67,3,Bus,4,2,23,1,1,1,10,10,1200,0,0,0
401,67,3,Bus,4,2,23,1,1,1,15,10,1200,0,0,0
402,67,3,Bus,4,2,23,1,1,1,10,15,1200,0,0,0
403,68,2,Bus,4,1,22,1,1,1,15,15,1200,0,0,0
404,68,2,Bus,4,1,22,1,1,1,5,10,1200,0,0,0
405,68,2,Bus,4,1,22,1,1,1,10,10,1200,0,0,0
406,68,2,Bus,3,1,22,1,1,1,10,5,1200,0,0,0
407,68,2,Bus,3,1,22,1,1,1,15,10,1200,0,0,0
408,68,2,Bus,3,1,22,1,1,1,5,15,1200,0,0,0
409,69,1,Bus,4,1,22,1,2,1,5,10,1200,0,0,0
410,69,1,Bus,1,1,22,1,2,1,5,5,1200,0,0,0
411,69,1,Bus,4,1,22,1,2,1,15,5,1200,0,0,0
412,69,1,Bus,2,1,22,1,2,1,15,15,1200,0,0,0
413,69,1,Bus,1,1,22,1,2,1,10,5,1200,0,0,0
414,69,1,Bus,4,1,22,1,2,1,10,15,1200,0,0,0
415,70,3,Bus,1,2,22,1,1,1,15,5,1200,0,0,0
416,70,3,Bus,1,2,22,1,1,1,5,15,1200,0,0,0
417,70,3,Bus,3,2,22,1,1,1,5,5,1200,0,0,0
418,70,3,Bus,1,2,22,1,1,1,10,10,1200,0,0,0
419,70,3,Bus,1,2,22,1,1,1,15,10,1200,0,0,0
420,70,3,Bus,1,2,22,1,1,1,10,15,1200,0,0,0
421,71,2,Bus,1,1,22,1,2,1,15,15,1200,0,0,0
422,71,2,Bus,2,1,22,1,2,1,5,10,1200,0,0,0
423,71,2,Bus,4,1,22,1,2,1,10,10,1200,0,0,0
424,71,2,Bus,4,1,22,1,2,1,10,5,1200,0,0,0
425,71,2,Bus,4,1,22,1,2,1,15,10,1200,0,0,0
426,71,2,Bus,4,1,22,1,2,1,5,15,1200,0,0,0
427,72,3,Bus,1,2,24,1,3,1,15,5,1200,0,0,0
428,72,3,Bus,4,2,24,1,3,1,5,15,1200,0,0,0
429,72,3,Bus,1,2,24,1,3,1,5,5,1200,0,0,0
430,72,3,Bus,3,2,24,1,3,1,10,10,1200,0,0,0
431,72,3,Bus,4,2,24,1,3,1,15,10,1200,0,0,0
432,72,3,Bus,4,2,24,1,3,1,10,15,1200,0,0,0
433,73,3,Bus,2,2,21,1,1,1,15,5,1200,0,0,0
434,73,3,Bus,4,2,21,1,1,1,5,15,1200,0,0,0
435,73,3,Bus,2,2,21,1,1,1,5,5,1200,0,0,0
436,73,3,Bus,2,2,21,1,1,1,10,10,1200,0,0,0
437,73,3,Bus,4,2,21,1,1,1,15,10,1200,0,0,0
438,73,3,Bus,2,2,21,1,1,1,10,15,1200,0,0,0
439,74,2,Bus,1,1,23,1,1,2,15,15,1200,0,0,0
440,74,2,Bus,1,1,23,1,1,2,5,10,1200,0,0,0
441,74,2,Bus,1,1,23,1,1,2,10,10,1200,0,0,0
442,74,2,Bus,4,1,23,1,1,2,10,5,1200,0,0,0
443,74,2,Bus,2,1,23,1,1,2,15,10,1200,0,0,0
444,74,2,Bus,4,1,23,1,1,2,5,15,1200,0,0,0
445,75,2,Bus,4,2,26,1,1,2,15,15,1200,0,0,0
446,75,2,Bus,4,2,26,1,1,2,5,10,1200,0,0,0
447,75,2,Bus,4,2,26,1,1,2,10,10,1200,0,0,0
448,75,2,Bus,3,2,26,1,1,2,10,5,1200,0,0,0
449,75,2,Bus,2,2,26,1,1,2,15,10,1200,0,0,0
450,75,2,Bus,3,2,26,1,1,2,5,15,1200,0,0,0
451,76,3,Bus,4,1,23,1,2,1,15,5,1200,0,0,0
452,76,3,Bus,4,1,23,1,2,1,5,15,1200,0,0,0
453,76,3,Bus,4,1,23,1,2,1,5,5,1200,0,0,0
454,76,3,Bus,4,1,23,1,2,1,10,10,1200,0,0,0
455,76,3,Bus,4,1,23,1,2,1,15,10,1200,0,0,0
456,76,3,Bus,4,1,23,1,2,1,10,15,1200,0,0,0
457,77,2,Bus,2,1,25,2,1,1,15,15,1200,0,0,0
458,77,2,Bus,1,1,25,2,1,1,5,10,1200,0,0,0
459,77,2,Bus,2,1,25,2,1,1,10,10,1200,0,0,0
460,77,2,Bus,1,1,25,2,1,1,10,5,1200,0,0,0
461,77,2,Bus,4,1,25,2,1,1,15,10,1200,0,0,0
462,77,2,Bus,1,1,25,2,1,1,5,15,1200,0,0,0
463,78,2,Bus,4,1,21,1,1,1,15,15,1200,0,0,0
464,78,2,Bus,1,1,21,1,1,1,5,10,1200,0,0,0
465,78,2,Bus,2,1,21,1,1,1,10,10,1200,0,0,0
466,78,2,Bus,4,1,21,1,1,1,10,5,1200,0,0,0
467,78,2,Bus,2,1,21,1,1,1,15,10,1200,0,0,0
468,78,2,Bus,1,1,21,1,1,1,5,15,1200,0,0,0
469,79,1,Bus,4,2,23,1,1,1,5,10,1200,0,0,0
470,79,1,Bus,1,2,23,1,1,1,5,5,1200,0,0,0
471,79,1,Bus,4,2,23,1,1,1,15,5,1200,0,0,0
472,79,1,Bus,2,2,23,1,1,1,15,15,1200,0,0,0
473,79,1,Bus,1,2,23,1,1,1,10,5,1200,0,0,0
474,79,1,Bus,4,2,23,1,1,1,10,15,1200,0,0,0
475,80,3,Bus,1,1,22,1,1,1,15,5,1200,0,0,0
476,80,3,Bus,4,1,22,1,1,1,5,15,1200,0,0,0
477,80,3,Bus,1,1,22,1,1,1,5,5,1200,0,0,0
478,80,3,Bus,2,1,22,1,1,1,10,10,1200,0,0,0
479,80,3,Bus,1,1,22,1,1,1,15,10,1200,0,0,0
480,80,3,Bus,2,1,22,1,1,1,10,15,1200,0,0,0
481,81,1,Bus,4,2,22,1,3,1,5,10,1200,0,0,0
482,81,1,Bus,1,2,22,1,3,1,5,5,1200,0,0,0
483,81,1,Bus,4,2,22,1,3,1,15,5,1200,0,0,0
484,81,1,Bus,2,2,22,1,3,1,15,15,1200,0,0,0
485,81,1,Bus,1,2,22,1,3,1,10,5,1200,0,0,0
486,81,1,Bus,4,2,22,1,3,1,10,15,1200,0,0,0
487,82,1,Bus,1,1,22,1,1,2,5,10,1200,0,0,0
488,82,1,Bus,1,1,22,1,1,2,5,5,1200,0,0,0
489,82,1,Bus,4,1,22,1,1,2,15,5,1200,0,0,0
490,82,1,Bus,4,1,22,1,1,2,15,15,1200,0,0,0
491,82,1,Bus,4,1,22,1,1,2,10,5,1200,0,0,0
492,82,1,Bus,4,1,22,1,1,2,10,15,1200,0,0,0
493,83,1,Bus,1,2,22,1,2,1,5,10,1200,0,0,0
494,83,1,Bus,1,2,22,1,2,1,5,5,1200,0,0,0
495,83,1,Bus,4,2,22,1,2,1,15,5,1200,0,0,0
496,83,1,Bus,2,2,22,1,2,1,15,15,1200,0,0,0
497,83,1,Bus,1,2,22,1,2,1,10,5,1200,0,0,0
498,83,1,Bus,2,2,22,1,2,1,10,15,1200,0,0,0
499,84,3,Bus,4,2,21,1,3,1,15,5,1200,0,0,0
500,84,3,Bus,2,2,21,1,3,1,5,15,1200,0,0,0
501,84,3,Bus,2,2,21,1,3,1,5,5,1200,0,0,0
502,84,3,Bus,2,2,21,1,3,1,10,10,1200,0,0,0
503,84,3,Bus,1,2,21,1,3,1,15,10,1200,0,0,0
504,84,3,Bus,2,2,21,1,3,1,10,15,1200,0,0,0
505,85,2,Bus,4,1,22,1,1,1,15,15,1200,0,0,0
506,85,2,Bus,1,1,22,1,1,1,5,10,1200,0,0,0
507,85,2,Bus,4,1,22,1,1,1,10,10,1200,0,0,0
508,85,2,Bus,3,1,22,1,1,1,10,5,1200,0,0,0
509,85,2,Bus,4,1,22,1,1,1,15,10,1200,0,0,0
510,85,2,Bus,4,1,22,1,1,1,5,15,1200,0,0,0
511,86,1,Bus,1,1,22,1,1,1,5,10,1200,0,0,0
512,86,1,Bus,2,1,22,1,1,1,5,5,1200,0,0,0
513,86,1,Bus,4,1,22,1,1,1,15,5,1200,0,0,0
514,86,1,Bus,4,1,22,1,1,1,15,15,1200,0,0,0
515,86,1,Bus,4,1,22,1,1,1,10,5,1200,0,0,0
516,86,1,Bus,2,1,22,1,1,1,10,15,1200,0,0,0
517,87,2,Bus,4,2,23,1,1,1,15,15,1200,0,0,0
518,87,2,Bus,4,2,23,1,1,1,5,10,1200,0,0,0
519,87,2,Bus,1,2,23,1,1,1,10,10,1200,0,0,0
520,87,2,Bus,3,2,23,1,1,1,10,5,1200,0,0,0
521,87,2,Bus,4,2,23,1,1,1,15,10,1200,0,0,0
522,87,2,Bus,4,2,23,1,1,1,5,15,1200,0,0,0
523,88,3,Bus,4,2,23,1,1,1,15,5,1200,0,0,0
524,88,3,Bus,4,2,23,1,1,1,5,15,1200,0,0,0
525,88,3,Bus,1,2,23,1,1,1,5,5,1200,0,0,0
526,88,3,Bus,3,2,23,1,1,1,10,10,1200,0,0,0
527,88,3,Bus,4,2,23,1,1,1,15,10,1200,0,0,0
528,88,3,Bus,4,2,23,1,1,1,10,15,1200,0,0,0
529,89,1,Bus,4,1,22,2,1,1,5,10,1200,0,0,0
530,89,1,Bus,1,1,22,2,1,1,5,5,1200,0,0,0
531,89,1,Bus,4,1,22,2,1,1,15,5,1200,0,0,0
532,89,1,Bus,2,1,22,2,1,1,15,15,1200,0,0,0
533,89,1,Bus,4,1,22,2,1,1,10,5,1200,0,0,0
534,89,1,Bus,4,1,22,2,1,1,10,15,1200,0,0,0
535,90,1,Bus,1,1,24,1,3,1,5,10,1200,0,0,0
536,90,1,Bus,1,1,24,1,3,1,5,5,1200,0,0,0
537,90,1,Bus,4,1,24,1,3,1,15,5,1200,0,0,0
538,90,1,Bus,2,1,24,1,3,1,15,15,1200,0,0,0
539,90,1,Bus,1,1,24,1,3,1,10,5,1200,0,0,0
540,90,1,Bus,2,1,24,1,3,1,10,15,1200,0,0,0
541,91,2,Bus,4,1,24,1,1,2,15,15,1200,0,0,0
542,91,2,Bus,1,1,24,1,1,2,5,10,1200,0,0,0
543,91,2,Bus,4,1,24,1,1,2,10,10,1200,0,0,0
544,91,2,Bus,4,1,24,1,1,2,10,5,1200,0,0,0
545,91,2,Bus,4,1,24,1,1,2,15,10,1200,0,0,0
546,91,2,Bus,4,1,24,1,1,2,5,15,1200,0,0,0
547,92,2,Bus,2,2,24,1,2,1,15,15,1200,0,0,0
548,92,2,Bus,2,2,24,1,2,1,5,10,1200,0,0,0
549,92,2,Bus,1,2,24,1,2,1,10,10,1200,0,0,0
550,92,2,Bus,4,2,24,1,2,1,10,5,1200,0,0,0
551,92,2,Bus,4,2,24,1,2,1,15,10,1200,0,0,0
552,92,2,Bus,4,2,24,1,2,1,5,15,1200,0,0,0
553,93,2,Bus,4,2,21,1,1,2,15,15,1200,0,0,0
554,93,2,Bus,1,2,21,1,1,2,5,10,1200,0,0,0
555,93,2,Bus,2,2,21,1,1,2,10,10,1200,0,0,0
556,93,2,Bus,1,2,21,1,1,2,10,5,1200,0,0,0
557,93,2,Bus,4,2,21,1,1,2,15,10,1200,0,0,0
558,93,2,Bus,3,2,21,1,1,2,5,15,1200,0,0,0
559,94,2,Bus,4,2,22,1,2,1,15,15,1200,0,0,0
560,94,2,Bus,2,2,22,1,2,1,5,10,1200,0,0,0
561,94,2,Bus,4,2,22,1,2,1,10,10,1200,0,0,0
562,94,2,Bus,1,2,22,1,2,1,10,5,1200,0,0,0
563,94,2,Bus,4,2,22,1,2,1,15,10,1200,0,0,0
564,94,2,Bus,4,2,22,1,2,1,5,15,1200,0,0,0
565,95,1,Bus,4,1,22,1,1,2,5,10,1200,0,0,0
566,95,1,Bus,1,1,22,1,1,2,5,5,1200,0,0,0
567,95,1,Bus,4,1,22,1,1,2,15,5,1200,0,0,0
568,95,1,Bus,2,1,22,1,1,2,15,15,1200,0,0,0
569,95,1,Bus,1,1,22,1,1,2,10,5,1200,0,0,0
570,95,1,Bus,4,1,22,1,1,2,10,15,1200,0,0,0
571,96,3,Bus,1,1,23,1,1,2,15,5,1200,0,0,0
572,96,3,Bus,4,1,23,1,1,2,5,15,1200,0,0,0
573,96,3,Bus,1,1,23,1,1,2,5,5,1200,0,0,0
574,96,3,Bus,4,1,23,1,1,2,10,10,1200,0,0,0
575,96,3,Bus,4,1,23,1,1,2,15,10,1200,0,0,0
576,96,3,Bus,1,1,23,1,1,2,10,15,1200,0,0,0
577,97,1,Bus,4,1,22,1,2,1,5,10,1200,0,0,0
578,97,1,Bus,1,1,22,1,2,1,5,5,1200,0,0,0
579,97,1,Bus,4,1,22,1,2,1,15,5,1200,0,0,0
580,97,1,Bus,2,1,22,1,2,1,15,15,1200,0,0,0
581,97,1,Bus,4,1,22,1,2,1,10,5,1200,0,0,0
582,97,1,Bus,4,1,22,1,2,1,10,15,1200,0,0,0
583,98,1,Bus,4,2,23,1,1,1,5,10,1200,0,0,0
584,98,1,Bus,1,2,23,1,1,1,5,5,1200,0,0,0
585,98,1,Bus,4,2,23,1,1,1,15,5,1200,0,0,0
586,98,1,Bus,2,2,23,1,1,1,15,15,1200,0,0,0
587,98,1,Bus,4,2,23,1,1,1,10,5,1200,0,0,0
588,98,1,Bus,4,2,23,1,1,1,10,15,1200,0,0,0
589,99,2,Bus,4,2,23,1,1,1,15,15,1200,0,0,0
590,99,2,Bus,2,2,23,1,1,1,5,10,1200,0,0,0
591,99,2,Bus,4,2,23,1,1,1,10,10,1200,0,0,0
592,99,2,Bus,4,2,23,1,1,1,10,5,1200,0,0,0
593,99,2,Bus,4,2,23,1,1,1,15,10,1200,0,0,0
594,99,2,Bus,4,2,23,1,1,1,5,15,1200,0,0,0
595,100,2,Bus,4,2,23,1,1,1,15,15,1200,0,0,0
596,100,2,Bus,4,2,23,1,1,1,5,10,1200,0,0,0
597,100,2,Bus,4,2,23,1,1,1,10,10,1200,0,0,0
598,100,2,Bus,4,2,23,1,1,1,10,5,1200,0,0,0
599,100,2,Bus,4,2,23,1,1,1,15,10,1200,0,0,0
600,100,2,Bus,4,2,23,1,1,1,5,15,1200,0,0,0
1,1,2,PM,4,1,30,2,1,1,6,11,0,204.54545454545453,0,0
2,1,2,PM,1,1,30,2,1,1,6,8,0,225,0,0
3,1,2,PM,1,1,30,2,1,1,3,11,0,204.54545454545453,0,0
4,1,2,PM,4,1,30,2,1,1,6,14,0,192.85714285714286,0,0
5,1,2,PM,4,1,30,2,1,1,0,11,0,204.54545454545453,0,0
6,1,2,PM,1,1,30,2,1,1,3,14,0,192.85714285714286,0,0
7,2,3,PM,1,1,22,1,2,2,3,14,0,192.85714285714286,0,0
8,2,3,PM,4,1,22,1,2,2,3,11,0,204.54545454545453,0,0
9,2,3,PM,1,1,22,1,2,2,0,8,0,225,0,0
10,2,3,PM,4,1,22,1,2,2,3,8,0,225,0,0
11,2,3,PM,4,1,22,1,2,2,6,14,0,192.85714285714286,0,0
12,2,3,PM,4,1,22,1,2,2,0,14,0,192.85714285714286,0,0
13,3,3,PM,4,2,21,1,2,1,3,14,0,192.85714285714286,0,0
14,3,3,PM,4,2,21,1,2,1,3,11,0,204.54545454545453,0,0
15,3,3,PM,4,2,21,1,2,1,0,8,0,225,0,0
16,3,3,PM,4,2,21,1,2,1,3,8,0,225,0,0
17,3,3,PM,4,2,21,1,2,1,6,14,0,192.85714285714286,0,0
18,3,3,PM,3,2,21,1,2,1,0,14,0,192.85714285714286,0,0
19,4,2,PM,4,2,22,1,1,1,6,11,0,204.54545454545453,0,0
20,4,2,PM,4,2,22,1,1,1,6,8,0,225,0,0
21,4,2,PM,4,2,22,1,1,1,3,11,0,204.54545454545453,0,0
22,4,2,PM,4,2,22,1,1,1,6,14,0,192.85714285714286,0,0
23,4,2,PM,4,2,22,1,1,1,0,11,0,204.54545454545453,0,0
24,4,2,PM,4,2,22,1,1,1,3,14,0,192.85714285714286,0,0
25,5,3,PM,4,2,22,1,1,1,3,14,0,192.85714285714286,0,0
26,5,3,PM,4,2,22,1,1,1,3,11,0,204.54545454545453,0,0
27,5,3,PM,4,2,22,1,1,1,0,8,0,225,0,0
28,5,3,PM,4,2,22,1,1,1,3,8,0,225,0,0
29,5,3,PM,4,2,22,1,1,1,6,14,0,192.85714285714286,0,0
30,5,3,PM,4,2,22,1,1,1,0,14,0,192.85714285714286,0,0
31,6,3,PM,4,1,22,1,2,1,3,14,0,192.85714285714286,0,0
32,6,3,PM,4,1,22,1,2,1,3,11,0,204.54545454545453,0,0
33,6,3,PM,1,1,22,1,2,1,0,8,0,225,0,0
34,6,3,PM,4,1,22,1,2,1,3,8,0,225,0,0
35,6,3,PM,4,1,22,1,2,1,6,14,0,192.85714285714286,0,0
36,6,3,PM,4,1,22,1,2,1,0,14,0,192.85714285714286,0,0
37,7,3,PM,4,1,22,1,1,1,3,14,0,192.85714285714286,0,0
38,7,3,PM,4,1,22,1,1,1,3,11,0,204.54545454545453,0,0
39,7,3,PM,1,1,22,1,1,1,0,8,0,225,0,0
40,7,3,PM,4,1,22,1,1,1,3,8,0,225,0,0
41,7,3,PM,4,1,22,1,1,1,6,14,0,192.85714285714286,0,0
42,7,3,PM,4,1,22,1,1,1,0,14,0,192.85714285714286,0,0
43,8,2,PM,4,1,22,1,1,1,6,11,0,204.54545454545453,0,0
44,8,2,PM,4,1,22,1,1,1,6,8,0,225,0,0
45,8,2,PM,2,1,22,1,1,1,3,11,0,204.54545454545453,0,0
46,8,2,PM,4,1,22,1,1,1,6,14,0,192.85714285714286,0,0
47,8,2,PM,4,1,22,1,1,1,0,11,0,204.54545454545453,0,0
48,8,2,PM,4,1,22,1,1,1,3,14,0,192.85714285714286,0,0
49,9,2,PM,4,2,25,1,1,1,6,11,0,204.54545454545453,0,0
50,9,2,PM,4,2,25,1,1,1,6,8,0,225,0,0
51,9,2,PM,4,2,25,1,1,1,3,11,0,204.54545454545453,0,0
52,9,2,PM,3,2,25,1,1,1,6,14,0,192.85714285714286,0,0
53,9,2,PM,3,2,25,1,1,1,0,11,0,204.54545454545453,0,0
54,9,2,PM,4,2,25,1,1,1,3,14,0,192.85714285714286,0,0
55,10,2,PM,4,1,23,1,1,2,6,11,0,204.54545454545453,0,0
56,10,2,PM,4,1,23,1,1,2,6,8,0,225,0,0
57,10,2,PM,1,1,23,1,1,2,3,11,0,204.54545454545453,0,0
58,10,2,PM,3,1,23,1,1,2,6,14,0,192.85714285714286,0,0
59,10,2,PM,4,1,23,1,1,2,0,11,0,204.54545454545453,0,0
60,10,2,PM,4,1,23,1,1,2,3,14,0,192.85714285714286,0,0
61,11,2,PM,4,1,26,2,1,2,6,11,0,204.54545454545453,0,0
62,11,2,PM,4,1,26,2,1,2,6,8,0,225,0,0
63,11,2,PM,4,1,26,2,1,2,3,11,0,204.54545454545453,0,0
64,11,2,PM,1,1,26,2,1,2,6,14,0,192.85714285714286,0,0
65,11,2,PM,4,1,26,2,1,2,0,11,0,204.54545454545453,0,0
66,11,2,PM,4,1,26,2,1,2,3,14,0,192.85714285714286,0,0
67,12,3,PM,4,2,26,1,2,2,3,14,0,192.85714285714286,0,0
68,12,3,PM,4,2,26,1,2,2,3,11,0,204.54545454545453,0,0
69,12,3,PM,1,2,26,1,2,2,0,8,0,225,0,0
70,12,3,PM,2,2,26,1,2,2,3,8,0,225,0,0
71,12,3,PM,4,2,26,1,2,2,6,14,0,192.85714285714286,0,0
72,12,3,PM,4,2,26,1,2,2,0,14,0,192.85714285714286,0,0
73,13,1,PM,1,2,26,1,2,2,0,14,0,192.85714285714286,0,0
74,13,1,PM,1,2,26,1,2,2,6,11,0,204.54545454545453,0,0
75,13,1,PM,4,2,26,1,2,2,3,8,0,225,0,0
76,13,1,PM,2,2,26,1,2,2,0,8,0,225,0,0
77,13,1,PM,4,2,26,1,2,2,0,11,0,204.54545454545453,0,0
78,13,1,PM,4,2,26,1,2,2,6,8,0,225,0,0
79,14,3,PM,4,2,26,1,1,1,3,14,0,192.85714285714286,0,0
80,14,3,PM,4,2,26,1,1,1,3,11,0,204.54545454545453,0,0
81,14,3,PM,4,2,26,1,1,1,0,8,0,225,0,0
82,14,3,PM,4,2,26,1,1,1,3,8,0,225,0,0
83,14,3,PM,4,2,26,1,1,1,6,14,0,192.85714285714286,0,0
84,14,3,PM,4,2,26,1,1,1,0,14,0,192.85714285714286,0,0
85,15,3,PM,4,1,23,1,1,2,3,14,0,192.85714285714286,0,0
86,15,3,PM,1,1,23,1,1,2,3,11,0,204.54545454545453,0,0
87,15,3,PM,1,1,23,1,1,2,0,8,0,225,0,0
88,15,3,PM,2,1,23,1,1,2,3,8,0,225,0,0
89,15,3,PM,4,1,23,1,1,2,6,14,0,192.85714285714286,0,0
90,15,3,PM,1,1,23,1,1,2,0,14,0,192.85714285714286,0,0
91,16,1,PM,4,2,28,1,2,1,0,14,0,192.85714285714286,0,0
92,16,1,PM,1,2,28,1,2,1,6,11,0,204.54545454545453,0,0
93,16,1,PM,4,2,28,1,2,1,3,8,0,225,0,0
94,16,1,PM,3,2,28,1,2,1,0,8,0,225,0,0
95,16,1,PM,1,2,28,1,2,1,0,11,0,204.54545454545453,0,0
96,16,1,PM,4,2,28,1,2,1,6,8,0,225,0,0
97,17,1,PM,3,2,26,1,3,2,0,14,0,192.85714285714286,0,0
98,17,1,PM,3,2,26,1,3,2,6,11,0,204.54545454545453,0,0
99,17,1,PM,3,2,26,1,3,2,3,8,0,225,0,0
100,17,1,PM,3,2,26,1,3,2,0,8,0,225,0,0
101,17,1,PM,3,2,26,1,3,2,0,11,0,204.54545454545453,0,0
102,17,1,PM,3,2,26,1,3,2,6,8,0,225,0,0
103,18,1,PM,4,1,26,2,1,2,0,14,0,192.85714285714286,0,0
104,18,1,PM,3,1,26,2,1,2,6,11,0,204.54545454545453,0,0
105,18,1,PM,4,1,26,2,1,2,3,8,0,225,0,0
106,18,1,PM,3,1,26,2,1,2,0,8,0,225,0,0
107,18,1,PM,4,1,26,2,1,2,0,11,0,204.54545454545453,0,0
108,18,1,PM,4,1,26,2,1,2,6,8,0,225,0,0
109,19,3,PM,4,1,26,2,1,2,3,14,0,192.85714285714286,0,0
110,19,3,PM,4,1,26,2,1,2,3,11,0,204.54545454545453,0,0
111,19,3,PM,1,1,26,2,1,2,0,8,0,225,0,0
112,19,3,PM,3,1,26,2,1,2,3,8,0,225,0,0
113,19,3,PM,4,1,26,2,1,2,6,14,0,192.85714285714286,0,0
114,19,3,PM,1,1,26,2,1,2,0,14,0,192.85714285714286,0,0
115,20,1,PM,4,1,26,2,1,2,0,14,0,192.85714285714286,0,0
116,20,1,PM,3,1,26,2,1,2,6,11,0,204.54545454545453,0,0
117,20,1,PM,4,1,26,2,1,2,3,8,0,225,0,0
118,20,1,PM,3,1,26,2,1,2,0,8,0,225,0,0
119,20,1,PM,4,1,26,2,1,2,0,11,0,204.54545454545453,0,0
120,20,1,PM,4,1,26,2,1,2,6,8,0,225,0,0
121,21,2,PM,4,1,27,2,1,1,6,11,0,204.54545454545453,0,0
122,21,2,PM,4,1,27,2,1,1,6,8,0,225,0,0
123,21,2,PM,4,1,27,2,1,1,3,11,0,204.54545454545453,0,0
124,21,2,PM,3,1,27,2,1,1,6,14,0,192.85714285714286,0,0
125,21,2,PM,4,1,27,2,1,1,0,11,0,204.54545454545453,0,0
126,21,2,PM,4,1,27,2,1,1,3,14,0,192.85714285714286,0,0
127,22,2,PM,1,2,23,1,2,2,6,11,0,204.54545454545453,0,0
128,22,2,PM,4,2,23,1,2,2,6,8,0,225,0,0
129,22,2,PM,4,2,23,1,2,2,3,11,0,204.54545454545453,0,0
130,22,2,PM,4,2,23,1,2,2,6,14,0,192.85714285714286,0,0
131,22,2,PM,4,2,23,1,2,2,0,11,0,204.54545454545453,0,0
132,22,2,PM,4,2,23,1,2,2,3,14,0,192.85714285714286,0,0
133,23,2,PM,4,2,26,2,1,1,6,11,0,204.54545454545453,0,0
134,23,2,PM,1,2,26,2,1,1,6,8,0,225,0,0
135,23,2,PM,4,2,26,2,1,1,3,11,0,204.54545454545453,0,0
136,23,2,PM,4,2,26,2,1,1,6,14,0,192.85714285714286,0,0
137,23,2,PM,4,2,26,2,1,1,0,11,0,204.54545454545453,0,0
138,23,2,PM,4,2,26,2,1,1,3,14,0,192.85714285714286,0,0
139,24,1,PM,4,2,26,1,2,2,0,14,0,192.85714285714286,0,0
140,24,1,PM,1,2,26,1,2,2,6,11,0,204.54545454545453,0,0
141,24,1,PM,4,2,26,1,2,2,3,8,0,225,0,0
142,24,1,PM,4,2,26,1,2,2,0,8,0,225,0,0
143,24,1,PM,1,2,26,1,2,2,0,11,0,204.54545454545453,0,0
144,24,1,PM,4,2,26,1,2,2,6,8,0,225,0,0
145,25,2,PM,4,2,28,2,1,1,6,11,0,204.54545454545453,0,0
146,25,2,PM,1,2,28,2,1,1,6,8,0,225,0,0
147,25,2,PM,1,2,28,2,1,1,3,11,0,204.54545454545453,0,0
148,25,2,PM,3,2,28,2,1,1,6,14,0,192.85714285714286,0,0
149,25,2,PM,3,2,28,2,1,1,0,11,0,204.54545454545453,0,0
150,25,2,PM,3,2,28,2,1,1,3,14,0,192.85714285714286,0,0
151,26,3,PM,3,2,27,1,1,2,3,14,0,192.85714285714286,0,0
152,26,3,PM,3,2,27,1,1,2,3,11,0,204.54545454545453,0,0
153,26,3,PM,3,2,27,1,1,2,0,8,0,225,0,0
154,26,3,PM,3,2,27,1,1,2,3,8,0,225,0,0
155,26,3,PM,3,2,27,1,1,2,6,14,0,192.85714285714286,0,0
156,26,3,PM,3,2,27,1,1,2,0,14,0,192.85714285714286,0,0
157,27,1,PM,4,1,22,1,1,1,0,14,0,192.85714285714286,0,0
158,27,1,PM,1,1,22,1,1,1,6,11,0,204.54545454545453,0,0
159,27,1,PM,4,1,22,1,1,1,3,8,0,225,0,0
160,27,1,PM,4,1,22,1,1,1,0,8,0,225,0,0
161,27,1,PM,4,1,22,1,1,1,0,11,0,204.54545454545453,0,0
162,27,1,PM,4,1,22,1,1,1,6,8,0,225,0,0
163,28,3,PM,4,2,25,1,2,1,3,14,0,192.85714285714286,0,0
164,28,3,PM,4,2,25,1,2,1,3,11,0,204.54545454545453,0,0
165,28,3,PM,4,2,25,1,2,1,0,8,0,225,0,0
166,28,3,PM,4,2,25,1,2,1,3,8,0,225,0,0
167,28,3,PM,4,2,25,1,2,1,6,14,0,192.85714285714286,0,0
168,28,3,PM,4,2,25,1,2,1,0,14,0,192.85714285714286,0,0
169,29,3,PM,4,2,27,2,1,2,3,14,0,192.85714285714286,0,0
170,29,3,PM,4,2,27,2,1,2,3,11,0,204.54545454545453,0,0
171,29,3,PM,1,2,27,2,1,2,0,8,0,225,0,0
172,29,3,PM,4,2,27,2,1,2,3,8,0,225,0,0
173,29,3,PM,4,2,27,2,1,2,6,14,0,192.85714285714286,0,0
174,29,3,PM,1,2,27,2,1,2,0,14,0,192.85714285714286,0,0
175,30,3,PM,1,1,22,1,1,2,3,14,0,192.85714285714286,0,0
176,30,3,PM,4,1,22,1,1,2,3,11,0,204.54545454545453,0,0
177,30,3,PM,1,1,22,1,1,2,0,8,0,225,0,0
178,30,3,PM,4,1,22,1,1,2,3,8,0,225,0,0
179,30,3,PM,4,1,22,1,1,2,6,14,0,192.85714285714286,0,0
180,30,3,PM,4,1,22,1,1,2,0,14,0,192.85714285714286,0,0
181,31,2,PM,1,2,22,1,1,1,6,11,0,204.54545454545453,0,0
182,31,2,PM,4,2,22,1,1,1,6,8,0,225,0,0
183,31,2,PM,4,2,22,1,1,1,3,11,0,204.54545454545453,0,0
